Date,Open,High,Low,Close,Adj Close,Volume
2001-03-12,122.33999633789062,122.5,117.75,118.08000183105469,76.53839874267578,13972900
2001-03-13,119.4000015258789,120.44000244140625,117.52999877929688,120.0199966430664,77.79589080810547,12888000
2001-03-14,117.05000305175781,119.29000091552734,115.75,117.6500015258789,76.25965881347656,19883400
2001-03-15,118.44999694824219,118.86000061035156,117.36000061035156,117.68000030517578,76.27909088134766,10370300
2001-03-16,117.12999725341797,117.4000015258789,114.80999755859375,115.01000213623047,74.74913787841797,58514600
2001-03-19,115.76000213623047,117.69000244140625,114.81999969482422,117.3499984741211,76.27002716064453,10067800
2001-03-20,117.9000015258789,118.45999908447266,114.11000061035156,114.19999694824219,74.22271728515625,15083900
2001-03-21,114.18000030517578,115.26000213623047,111.9000015258789,112.26000213623047,72.96183776855469,19004600
2001-03-22,112.0199966430664,112.5999984741211,108.04000091552734,111.12000274658203,72.22091674804688,28624800
2001-03-23,113.25,114.66000366210938,111.5,114.4800033569336,74.40469360351562,12861700
2001-03-26,115.69999694824219,116.2699966430664,114.7699966430664,115.94000244140625,75.3536148071289,9943800
2001-03-27,115.62000274658203,118.6500015258789,115.27999877929688,118.30999755859375,76.89396667480469,12880700
2001-03-28,116.9000015258789,116.94999694824219,114.9000015258789,115.04000091552734,74.76868438720703,10953300
2001-03-29,114.69999694824219,116.5,112.13999938964844,115.4800033569336,75.05462646484375,12060300
2001-03-30,115.55000305175781,116.69000244140625,114.5,116.69000244140625,75.841064453125,9183600
2001-04-02,116.30000305175781,117.37999725341797,113.80000305175781,114.19999694824219,74.22271728515625,10561000
2001-04-03,113.9800033569336,114.1500015258789,110.05999755859375,110.38999938964844,71.74644470214844,12836000
2001-04-04,110.56999969482422,112.0999984741211,109.30000305175781,110.8499984741211,72.0454330444336,14884300
2001-04-05,113.30000305175781,115.48999786376953,112.5,115.05000305175781,74.77515411376953,21522800
2001-04-06,113.98999786376953,114.4000015258789,112.05999755859375,113.30000305175781,73.6378173828125,14937800
2001-04-09,114.0,114.98999786376953,112.77999877929688,114.55999755859375,74.45668029785156,9034300
2001-04-10,115.44999694824219,117.75,115.16999816894531,116.6500015258789,75.81504821777344,17873600
2001-04-11,118.77999877929688,118.98999786376953,116.13999938964844,116.7300033569336,75.86702728271484,12722300
2001-04-12,116.30000305175781,118.94000244140625,115.95999908447266,118.8499984741211,77.24495697021484,9233200
2001-04-16,118.29000091552734,118.88999938964844,116.91000366210938,117.5999984741211,76.43251037597656,7350000
2001-04-17,117.30999755859375,119.66000366210938,117.0199966430664,119.26000213623047,77.51142120361328,10924700
2001-04-18,121.05999755859375,126.0,120.69000244140625,124.0,80.59207153320312,32481600
2001-04-19,124.25,125.83999633789062,123.58000183105469,125.6500015258789,81.66445922851562,13809900
2001-04-20,124.9000015258789,125.4000015258789,123.66000366210938,124.5,80.91704559326172,7626700
2001-04-23,123.6500015258789,123.88999938964844,121.91000366210938,122.23999786376953,79.44815826416016,8451800
2001-04-24,122.5199966430664,123.6500015258789,121.0999984741211,121.58000183105469,79.01923370361328,10044700
2001-04-25,121.41999816894531,123.66999816894531,120.94999694824219,123.16999816894531,80.05265808105469,8249000
2001-04-26,123.7300033569336,125.22000122070312,123.5,123.72000122070312,80.41009521484375,10590400
2001-04-27,124.91999816894531,125.83999633789062,124.19999694824219,125.77999877929688,81.74897003173828,7938700
2001-04-30,126.44999694824219,127.2699966430664,124.66999816894531,126.66000366210938,82.3209228515625,10766900
2001-05-01,125.06999969482422,127.1500015258789,124.5999984741211,127.05000305175781,82.57441711425781,10578000
2001-05-02,127.41000366210938,127.69000244140625,126.0,126.81999969482422,82.42488861083984,9572900
2001-05-03,126.12999725341797,126.1500015258789,124.22000122070312,125.20999908447266,81.37848663330078,9926200
2001-05-04,123.6500015258789,127.3499984741211,123.44000244140625,127.33999633789062,82.76288604736328,12145300
2001-05-07,126.86000061035156,127.37999725341797,126.2300033569336,126.23999786376953,82.04793548583984,7185200
2001-05-08,126.86000061035156,127.0999984741211,125.55999755859375,126.18000030517578,82.00898742675781,6952600
2001-05-09,125.25,126.55000305175781,125.05999755859375,125.6500015258789,81.66445922851562,9507400
2001-05-10,127.26000213623047,127.5,125.7699966430664,126.0199966430664,81.90494537353516,6872400
2001-05-11,126.0,126.48999786376953,124.4000015258789,125.1500015258789,81.33950805664062,7734400
2001-05-14,124.9000015258789,125.44000244140625,124.45999908447266,125.4000015258789,81.50202178955078,7914000
2001-05-15,125.55000305175781,126.5,124.8499984741211,125.9800033569336,81.87895965576172,9782200
2001-05-16,124.83999633789062,129.1999969482422,124.62000274658203,128.9499969482422,83.80926513671875,14909000
2001-05-17,129.0,130.0800018310547,128.55999755859375,129.14999389648438,83.93927764892578,11824600
2001-05-18,129.08999633789062,129.74000549316406,128.10000610351562,129.74000549316406,84.32270812988281,6683100
2001-05-21,129.83999633789062,131.83999633789062,129.14999389648438,131.64999389648438,85.56409454345703,11531500
2001-05-22,131.8300018310547,132.08999633789062,131.07000732421875,131.47999572753906,85.45360565185547,8342700
2001-05-23,131.0500030517578,131.0500030517578,129.25,129.25,84.00422668457031,12330800
2001-05-24,129.47000122070312,130.0,128.5500030517578,129.6300048828125,84.25125122070312,7902800
2001-05-25,129.64999389648438,129.6999969482422,127.9000015258789,128.10000610351562,83.25684356689453,7425000
2001-05-29,128.22000122070312,128.35000610351562,126.9000015258789,127.08000183105469,82.5938949584961,9003900
2001-05-30,126.58999633789062,127.08999633789062,125.0,125.30000305175781,81.43699645996094,10041800
2001-05-31,125.43000030517578,126.76000213623047,125.26000213623047,125.94999694824219,81.8594741821289,9874200
2001-06-01,126.19999694824219,127.0999984741211,125.12000274658203,126.7300033569336,82.36640167236328,8848300
2001-06-04,126.80000305175781,127.43000030517578,126.08000183105469,127.33999633789062,82.76288604736328,5623500
2001-06-05,127.48999786376953,129.22999572753906,127.2699966430664,128.8000030517578,83.71177673339844,9115400
2001-06-06,128.8300018310547,128.8300018310547,127.36000061035156,127.7300033569336,83.0163803100586,12064900
2001-06-07,127.05000305175781,128.35000610351562,127.0,128.19000244140625,83.31534576416016,7355300
2001-06-08,127.69999694824219,127.87000274658203,126.13999938964844,127.0,82.54191589355469,8170600
2001-06-11,126.70999908447266,126.98999786376953,125.41000366210938,126.0999984741211,81.95696258544922,7012200
2001-06-12,124.86000061035156,126.73999786376953,124.04000091552734,125.87999725341797,81.81398010253906,9364400
2001-06-13,126.16999816894531,126.58000183105469,124.6500015258789,124.80000305175781,81.112060546875,7629400
2001-06-14,124.18000030517578,124.30000305175781,121.75,122.0,79.292236328125,12603000
2001-06-15,120.91000366210938,122.4000015258789,120.4000015258789,121.8499984741211,79.41998291015625,16821100
2001-06-18,121.6500015258789,122.44000244140625,120.91000366210938,121.26000213623047,79.03540802001953,11368300
2001-06-19,122.37999725341797,122.88999938964844,120.88999938964844,121.79000091552734,79.380859375,7732300
2001-06-20,121.19000244140625,122.86000061035156,121.0999984741211,122.43000030517578,79.79798889160156,8787200
2001-06-21,122.22000122070312,124.30999755859375,122.1500015258789,123.81999969482422,80.7040023803711,12259100
2001-06-22,123.48999786376953,123.58999633789062,122.16000366210938,122.8499984741211,80.07173919677734,12212000
2001-06-25,123.27999877929688,123.44000244140625,121.5,121.72000122070312,79.33523559570312,8406800
2001-06-26,120.9000015258789,122.38999938964844,120.56999969482422,121.55000305175781,79.22444152832031,8005800
2001-06-27,121.5999984741211,122.23999786376953,120.91000366210938,121.4800033569336,79.1788330078125,10105100
2001-06-28,122.0,123.94000244140625,121.93000030517578,122.1500015258789,79.615478515625,10269300
2001-06-29,122.80000305175781,124.01000213623047,122.26000213623047,122.5999984741211,79.90878295898438,9824200
2001-07-02,122.80000305175781,124.31999969482422,122.62000274658203,124.12999725341797,80.90603637695312,8522200
2001-07-03,123.9800033569336,124.0999984741211,123.05000305175781,124.0999984741211,80.88651275634766,3303100
2001-07-05,123.06999969482422,123.6500015258789,121.66000366210938,121.68000030517578,79.30919647216797,5517900
2001-07-06,121.30999755859375,121.48999786376953,119.05000305175781,119.05000305175781,77.594970703125,11665900
2001-07-09,119.48999786376953,120.54000091552734,119.19999694824219,119.69999694824219,78.01862335205078,8339300
2001-07-10,120.29000091552734,120.63999938964844,118.20999908447266,118.26000213623047,77.08003997802734,8630700
2001-07-11,118.0999984741211,118.88999938964844,117.08999633789062,118.37999725341797,77.15829467773438,15328600
2001-07-12,119.5,121.47000122070312,119.30999755859375,121.19000244140625,78.98978424072266,12002800
2001-07-13,120.83999633789062,122.31999969482422,120.62000274658203,122.23999786376953,79.67417907714844,10433800
2001-07-16,121.7699966430664,122.27999877929688,120.29000091552734,120.70999908447266,78.6769027709961,6915300
2001-07-17,120.19999694824219,121.94999694824219,119.83000183105469,121.83999633789062,79.4134292602539,7469800
2001-07-18,120.55999755859375,121.63999938964844,120.05999755859375,121.01000213623047,78.87248229980469,7709300
2001-07-19,122.18000030517578,122.9800033569336,120.76000213623047,122.06999969482422,79.56340026855469,10082900
2001-07-20,121.1500015258789,121.94000244140625,120.91999816894531,121.33999633789062,79.08753967285156,6705800
2001-07-23,121.80000305175781,121.87999725341797,118.94999694824219,118.94999694824219,77.52978515625,8065200
2001-07-24,119.0,119.19999694824219,116.75,117.80000305175781,76.78023529052734,12269000
2001-07-25,117.91999816894531,119.4800033569336,117.45999908447266,119.0999984741211,77.62755584716797,12088500
2001-07-26,119.05999755859375,120.8499984741211,118.55999755859375,120.3499984741211,78.44226837158203,12898200
2001-07-27,120.83000183105469,121.3499984741211,119.91000366210938,120.80999755859375,78.74209594726562,8478800
2001-07-30,121.19000244140625,121.3499984741211,120.30000305175781,120.8499984741211,78.7681884765625,8547700
2001-07-31,121.0,122.68000030517578,120.80000305175781,121.3499984741211,79.09408569335938,11918100
2001-08-01,121.97000122070312,122.69999694824219,121.55000305175781,122.11000061035156,79.58943939208984,11940800
2001-08-02,123.2300033569336,123.25,121.88999938964844,122.61000061035156,79.91529846191406,11070100
2001-08-03,122.36000061035156,122.36000061035156,120.9000015258789,121.94000244140625,79.47863006591797,10816300
2001-08-06,121.3499984741211,121.51000213623047,120.0999984741211,120.30000305175781,78.40972137451172,8550100
2001-08-07,120.2699966430664,121.19999694824219,119.91000366210938,120.7699966430664,78.7160415649414,8865100
2001-08-08,120.12000274658203,121.16000366210938,118.43000030517578,118.52999877929688,77.25604248046875,15183800
2001-08-09,118.69999694824219,118.97000122070312,117.86000061035156,118.87999725341797,77.48416137695312,14118500
2001-08-10,118.80000305175781,119.83999633789062,117.33999633789062,119.29000091552734,77.75141906738281,11173300
2001-08-13,119.5999984741211,119.8499984741211,118.80999755859375,119.31999969482422,77.77096557617188,7431600
2001-08-14,120.13999938964844,120.3499984741211,118.80000305175781,119.2699966430664,77.73834228515625,13178100
2001-08-15,119.2300033569336,119.61000061035156,118.08000183105469,118.23999786376953,77.0670166015625,8520600
2001-08-16,117.80000305175781,118.75,117.0,118.6500015258789,77.33427429199219,10734700
2001-08-17,117.6500015258789,117.87000274658203,116.01000213623047,116.75,76.09585571289062,11604600
2001-08-20,116.80000305175781,117.9000015258789,116.55000305175781,117.83000183105469,76.79979705810547,10417400
2001-08-21,117.80000305175781,118.54000091552734,115.80000305175781,115.81999969482422,75.48966979980469,14480800
2001-08-22,116.75,117.43000030517578,115.77999877929688,117.0199966430664,76.2718276977539,11752300
2001-08-23,116.95999908447266,117.5199966430664,116.48999786376953,116.5999984741211,75.99809265136719,8744100
2001-08-24,117.20999908447266,119.12999725341797,116.73999786376953,119.0199966430664,77.57540130615234,11687700
2001-08-27,118.97000122070312,119.19999694824219,118.26000213623047,118.30999755859375,77.11264038085938,7425100
2001-08-28,118.27999877929688,118.48999786376953,116.58000183105469,116.58000183105469,75.98502349853516,12046600
2001-08-29,117.12999725341797,117.18000030517578,115.16999816894531,115.54000091552734,75.3072509765625,16180000
2001-08-30,114.8499984741211,115.73999786376953,112.04000091552734,113.31999969482422,73.86026000976562,17692600
2001-08-31,113.4000015258789,114.7699966430664,113.12999725341797,114.1500015258789,74.4012451171875,15985400
2001-09-04,113.8499984741211,116.16999816894531,113.37000274658203,113.41999816894531,73.9254379272461,24473400
2001-09-05,113.69999694824219,114.19000244140625,111.94999694824219,113.69999694824219,74.10789489746094,21477100
2001-09-06,112.6500015258789,113.30000305175781,110.7699966430664,110.7699966430664,72.19820404052734,21653000
2001-09-07,110.0199966430664,111.25,108.62999725341797,108.72000122070312,70.86200714111328,33133900
2001-09-10,107.69999694824219,110.3499984741211,107.69999694824219,110.05000305175781,71.7289047241211,23408700
2001-09-17,101.0,106.4000015258789,100.0,104.30000305175781,67.98116302490234,32388700
2001-09-18,104.33000183105469,105.30000305175781,103.36000061035156,104.05000305175781,67.81822204589844,22029200
2001-09-19,104.0999984741211,104.5,98.55999755859375,101.94999694824219,66.449462890625,42771800
2001-09-20,100.4000015258789,101.80999755859375,98.55999755859375,98.70999908447266,64.3376693725586,36210900
2001-09-21,94.27999877929688,98.98999786376953,93.80000305175781,97.27999877929688,63.64354705810547,49782100
2001-09-24,99.72000122070312,101.16000366210938,99.05999755859375,100.69999694824219,65.88098907470703,25549600
2001-09-25,100.75,102.0,99.9000015258789,101.75,66.56793975830078,25466200
2001-09-26,102.3499984741211,102.4000015258789,100.43000030517578,101.38999938964844,66.33244323730469,18587500
2001-09-27,101.25,102.29000091552734,100.0,102.2699966430664,66.90814971923828,20536800
2001-09-28,102.9800033569336,109.62000274658203,102.5,104.44000244140625,68.32781219482422,21687200
2001-10-01,103.9000015258789,104.31999969482422,102.83000183105469,104.2699966430664,68.21660614013672,20457400
2001-10-02,104.0,105.58000183105469,103.6500015258789,105.58000183105469,69.07364654541016,19833100
2001-10-03,104.5999984741211,107.87999725341797,104.3499984741211,107.3499984741211,70.23162078857422,32045800
2001-10-04,108.29000091552734,108.97000122070312,106.75,107.44000244140625,70.29052734375,32674100
2001-10-05,107.25,107.62000274658203,105.5199966430664,107.2300033569336,70.15314483642578,29796100
2001-10-08,106.2699966430664,107.30000305175781,105.87000274658203,106.52999877929688,69.69515228271484,12970300
2001-10-09,106.61000061035156,106.75,105.5999984741211,105.95999908447266,69.322265625,15976300
2001-10-10,105.80000305175781,108.55000305175781,105.5199966430664,108.31999969482422,70.86622619628906,19987400
2001-10-11,108.94999694824219,110.30000305175781,108.94999694824219,110.0,71.96533966064453,23006300
2001-10-12,109.1500015258789,109.88999938964844,107.30000305175781,109.5,71.63819885253906,31360500
2001-10-15,108.62999725341797,109.44999694824219,108.05999755859375,109.30000305175781,71.50739288330078,16873000
2001-10-16,109.80000305175781,110.61000061035156,108.94999694824219,109.98999786376953,71.95884704589844,15877100
2001-10-17,111.06999969482422,111.1500015258789,107.6500015258789,107.6500015258789,70.42789459228516,28542300
2001-10-18,107.81999969482422,108.16000366210938,106.75,107.41999816894531,70.2774429321289,16510000
2001-10-19,107.0,107.91000366210938,106.01000213623047,107.3499984741211,70.23162078857422,21912500
2001-10-22,107.30000305175781,109.56999969482422,107.20999908447266,109.47000122070312,71.61857604980469,17540600
2001-10-23,109.95999908447266,110.27999877929688,108.37999725341797,108.91000366210938,71.25220489501953,22062500
2001-10-24,108.9800033569336,109.44999694824219,108.22000122070312,108.62000274658203,71.0625,16065200
2001-10-25,107.44999694824219,110.5999984741211,106.73999786376953,110.56999969482422,72.33826446533203,27467900
2001-10-26,109.94999694824219,111.79000091552734,109.66999816894531,110.31999969482422,72.17469787597656,18623300
2001-10-29,110.16000366210938,110.55000305175781,107.44999694824219,107.44999694824219,70.29703521728516,18727500
2001-10-30,107.3499984741211,107.69999694824219,105.55999755859375,106.16000366210938,69.45308685302734,26178600
2001-10-31,106.9000015258789,107.86000061035156,105.80000305175781,105.80000305175781,69.21756744384766,28124200
2001-11-01,106.5999984741211,109.01000213623047,105.69999694824219,108.51000213623047,70.99052429199219,29806800
2001-11-02,108.44000244140625,109.37999725341797,107.87000274658203,109.25,71.47467041015625,17575900
2001-11-05,110.12000274658203,111.08999633789062,109.94999694824219,110.68000030517578,72.41019439697266,15929500
2001-11-06,110.3499984741211,112.4800033569336,109.8499984741211,112.4000015258789,73.53550720214844,23245800
2001-11-07,111.7699966430664,113.12000274658203,111.63999938964844,112.25,73.43734741210938,19716000
2001-11-08,112.87000274658203,114.08000183105469,111.9000015258789,112.5999984741211,73.66632080078125,22563500
2001-11-09,112.25,112.95999908447266,111.44000244140625,112.72000122070312,73.74483489990234,15895800
2001-11-12,111.0,112.6500015258789,110.0,112.02999877929688,73.29341888427734,26068800
2001-11-13,113.44000244140625,114.55000305175781,113.18000030517578,114.55000305175781,74.94209289550781,15296200
2001-11-14,115.16999816894531,115.4000015258789,113.70999908447266,114.66000366210938,75.01405334472656,17571300
2001-11-15,114.37000274658203,115.18000030517578,113.93000030517578,114.87000274658203,75.15142822265625,19470200
2001-11-16,115.08000183105469,115.0999984741211,113.4000015258789,114.36000061035156,74.81779479980469,18134900
2001-11-19,114.91999816894531,115.8499984741211,114.44999694824219,115.7699966430664,75.7402572631836,13625400
2001-11-20,115.37000274658203,115.80000305175781,114.63999938964844,114.80000305175781,75.10565185546875,16209700
2001-11-21,114.5,114.66999816894531,113.51000213623047,114.04000091552734,74.60844421386719,11470200
2001-11-23,114.04000091552734,115.75,114.0,115.68000030517578,75.68136596679688,6717100
2001-11-26,115.75,116.33999633789062,115.06999969482422,115.93000030517578,75.84490966796875,13726000
2001-11-27,115.62000274658203,116.9000015258789,114.08999633789062,115.43000030517578,75.51778411865234,19261400
2001-11-28,114.73999786376953,115.16999816894531,113.25,113.33999633789062,74.15046691894531,20195500
2001-11-29,113.66000366210938,114.91999816894531,113.0,114.87000274658203,75.15142822265625,16354700
2001-11-30,114.4000015258789,114.91000366210938,114.0199966430664,114.05000305175781,74.6149673461914,13680300
2001-12-03,113.6500015258789,114.08000183105469,113.01000213623047,113.37000274658203,74.17007446289062,15220400
2001-12-04,113.91999816894531,115.30000305175781,113.3499984741211,115.29000091552734,75.42621612548828,17239900
2001-12-05,115.61000061035156,118.0,115.55999755859375,117.4000015258789,76.80665588378906,25204000
2001-12-06,117.33999633789062,117.94000244140625,116.93000030517578,117.33999633789062,76.76737976074219,17972900
2001-12-07,116.9000015258789,117.08999633789062,115.69999694824219,116.55999755859375,76.25708770751953,18857800
2001-12-10,115.8499984741211,116.38999938964844,114.3499984741211,114.37999725341797,74.83088684082031,13862700
2001-12-11,114.9000015258789,115.72000122070312,113.9000015258789,114.1500015258789,74.6803970336914,20833300
2001-12-12,114.55000305175781,114.77999877929688,113.11000061035156,114.27999877929688,74.76541900634766,16171500
2001-12-13,113.44999694824219,113.69999694824219,112.04000091552734,112.05999755859375,73.31303405761719,19026700
2001-12-14,112.33000183105469,113.48999786376953,112.0,113.12999725341797,74.0130844116211,16721900
2001-12-17,112.98999786376953,114.36000061035156,112.9000015258789,114.30000305175781,74.7785415649414,13925900
2001-12-18,114.62999725341797,115.1500015258789,114.33999633789062,114.9800033569336,75.2234115600586,13663700
2001-12-19,114.08999633789062,115.91999816894531,114.0,115.79000091552734,75.7533187866211,20143400
2001-12-20,115.5,115.80000305175781,114.55000305175781,114.6500015258789,75.00752258300781,14867900
2001-12-21,115.02999877929688,115.06999969482422,114.19999694824219,114.94999694824219,75.46246337890625,14037700
2001-12-24,114.83000183105469,115.04000091552734,114.61000061035156,114.7300033569336,75.31803131103516,5728800
2001-12-26,114.6500015258789,116.20999908447266,114.6500015258789,115.36000061035156,75.73159790039062,10304800
2001-12-27,115.30000305175781,116.08000183105469,115.25,116.05999755859375,76.19114685058594,9407300
2001-12-28,116.29000091552734,116.75,115.91999816894531,116.0,76.15176391601562,10593800
2001-12-31,116.1500015258789,116.38999938964844,114.2300033569336,114.30000305175781,75.03572845458984,14619500
2002-01-02,115.11000061035156,115.75,113.80999755859375,115.52999877929688,75.84320068359375,18651900
2002-01-03,115.6500015258789,116.94999694824219,115.54000091552734,116.83999633789062,76.7032241821289,15743000
2002-01-04,117.16999816894531,117.9800033569336,116.55000305175781,117.62000274658203,77.21524810791016,20140700
2002-01-07,117.69999694824219,117.98999786376953,116.55999755859375,116.79000091552734,76.67037963867188,13106500
2002-01-08,116.79000091552734,117.05999755859375,115.97000122070312,116.5199966430664,76.49311828613281,12683700
2002-01-09,116.68000030517578,117.77999877929688,115.33999633789062,115.56999969482422,75.86946868896484,16610300
2002-01-10,115.69000244140625,116.3499984741211,115.30000305175781,116.08000183105469,76.20423889160156,12823400
2002-01-11,116.20999908447266,116.27999877929688,114.69999694824219,114.94000244140625,75.4559097290039,13708400
2002-01-14,114.6500015258789,114.83999633789062,113.95999908447266,114.22000122070312,74.98322296142578,12301100
2002-01-15,114.55000305175781,115.38999938964844,113.9000015258789,115.1500015258789,75.59373474121094,20219900
2002-01-16,114.30000305175781,114.4000015258789,112.69000244140625,112.81999969482422,74.06414031982422,17067000
2002-01-17,113.76000213623047,114.23999786376953,113.4000015258789,113.66999816894531,74.62212371826172,17283400
2002-01-18,113.0,113.8499984741211,112.66999816894531,113.1500015258789,74.28080749511719,17028000
2002-01-22,113.75,113.93000030517578,112.0199966430664,112.37000274658203,73.76875305175781,11689300
2002-01-23,112.62999725341797,113.55000305175781,112.0199966430664,113.2300033569336,74.33329772949219,12438900
2002-01-24,113.63999938964844,114.25,113.31999969482422,113.58000183105469,74.56306457519531,12142800
2002-01-25,113.12000274658203,114.18000030517578,113.04000091552734,113.55000305175781,74.54337310791016,12810700
2002-01-28,113.9000015258789,114.19000244140625,112.91999816894531,113.86000061035156,74.74687957763672,10589200
2002-01-29,113.8499984741211,114.12999725341797,110.05000305175781,110.27999877929688,72.39669799804688,27720800
2002-01-30,110.38999938964844,113.38999938964844,108.4000015258789,111.87000274658203,73.44046020507812,34711800
2002-01-31,112.1500015258789,113.30000305175781,111.62000274658203,113.18000030517578,74.30048370361328,19909200
2002-02-01,113.08999633789062,113.30000305175781,112.16999816894531,112.6500015258789,73.95258331298828,15838500
2002-02-04,112.2300033569336,112.2300033569336,109.44000244140625,109.8499984741211,72.11442565917969,24243400
2002-02-05,109.4000015258789,110.48999786376953,108.52999877929688,109.16999816894531,71.66799926757812,33614000
2002-02-06,109.6500015258789,109.73999786376953,108.05999755859375,108.69999694824219,71.35945129394531,29486000
2002-02-07,108.72000122070312,109.86000061035156,108.0,108.0199966430664,70.91304016113281,23445400
2002-02-08,108.62999725341797,110.75,108.30000305175781,110.08999633789062,72.27198028564453,19277800
2002-02-11,110.05000305175781,111.63999938964844,109.81999969482422,111.44000244140625,73.158203125,18792400
2002-02-12,110.95999908447266,111.70999908447266,110.02999877929688,111.08999633789062,72.92845916748047,13942500
2002-02-13,111.4800033569336,112.54000091552734,111.3499984741211,112.2699966430664,73.70308685302734,16781100
2002-02-14,112.51000213623047,112.97000122070312,111.58999633789062,112.05999755859375,73.56522369384766,20453800
2002-02-15,112.1500015258789,112.23999786376953,110.70999908447266,110.88999938964844,72.79714965820312,18366800
2002-02-19,110.1500015258789,110.29000091552734,108.61000061035156,108.76000213623047,71.39884185791016,15988100
2002-02-20,109.05000305175781,110.58999633789062,107.81999969482422,110.58999633789062,72.60022735595703,29242800
2002-02-21,109.93000030517578,110.62999725341797,108.26000213623047,108.30000305175781,71.09685516357422,26288600
2002-02-22,108.3499984741211,109.94000244140625,107.87000274658203,109.63999938964844,71.9765625,26572900
2002-02-25,109.73999786376953,111.80999755859375,109.69999694824219,111.44999694824219,73.16474914550781,17458700
2002-02-26,111.5999984741211,112.04000091552734,110.56999969482422,111.22000122070312,73.0137939453125,22346500
